ID, Nationality, Gender, Age, Degree, Hours on Readings, Hours on Assignments, Hours on Games, Hours on Internet, Exam, Grade, GradeLetter
398, Spain, 1,23, PHD, 12, 3, 9, 6,88.92,81.34,B
399, Spain, 1,23, PHD, 12, 3, 9, 6,83.56,89.43,A
400, Spain, 1,23, PHD, 12, 3, 9, 6,70.98,77.86,C
401, Spain, 1,25, PHD, 12, 3, 9, 6,72.17,81.81,B
402, Spain, 1,20, PHD, 12, 3, 9, 6,87.91,72.99,C
403, Spain, 1,18, PHD, 12, 3, 9, 6,72.47,89.35,A
404, Spain, 1,23, PHD, 12, 3, 9, 6,76.25,80.79,B
405, Spain, 1,20, PHD, 12, 3, 9, 6,76.91,85.15,B
406, Spain, 1,24, PHD, 12, 3, 9, 6,88.67,72.53,C
407, Spain, 1,18, PHD, 12, 3, 9, 6,71.61,80.37,B
408, Spain, 1,20, PHD, 12, 3, 9, 6,80.95,86.31,B
409, Spain, 1,19, PHD, 12, 3, 9, 6,88.92,85.11,B
410, Spain, 1,26, PHD, 12, 3, 9, 6,74.94,70.11,C
411, Spain, 1,25, PHD, 12, 3, 9, 6,78.89,74.86,C
412, Spain, 1,25, PHD, 12, 3, 9, 6,81.73,74.65,C
413, Spain, 1,20, PHD, 12, 3, 9, 6,84.63,73.32,C
414, Spain, 1,22, PHD, 12, 3, 9, 6,89.72,79.41,B
415, Spain, 1,22, PHD, 12, 3, 9, 6,87.09,83.05,B
416, Spain, 1,21, PHD, 12, 3, 9, 6,89.47,76.78,C
417, Spain, 1,20, PHD, 12, 3, 9, 6,87.03,82.03,B
418, Spain, 1,18, PHD, 12, 3, 9, 6,89.70,85.71,B
419, Spain, 1,23, PHD, 12, 3, 9, 6,75.39,72.23,C
420, Spain, 1,23, PHD, 12, 3, 9, 6,85.51,85.04,B
421, Spain, 1,18, PHD, 12, 3, 9, 6,78.14,71.93,C
422, Spain, 1,23, PHD, 12, 3, 9, 6,70.14,78.30,C
423, Spain, 1,18, PHD, 12, 3, 9, 6,82.18,83.59,B
424, China, 0,22, MS, 12, 11, 12, 6,93.23,85.32,B
425, China, 0,25, MS, 12, 11, 12, 6,94.28,97.70,A
426, France, 0,24, PHD, 11, 10, 1, 4,96.29,93.95,A
427, France, 0,26, PHD, 11, 10, 1, 4,93.45,99.17,A
428, France, 0,20, PHD, 11, 10, 1, 4,96.16,95.42,A
429, France, 0,20, PHD, 11, 10, 1, 4,91.55,97.90,A
430, France, 0,21, PHD, 11, 10, 1, 4,98.99,98.75,A
431, France, 0,21, PHD, 11, 10, 1, 4,99.17,92.85,A
432, France, 0,20, PHD, 11, 10, 1, 4,99.35,94.33,A
433, France, 0,22, PHD, 11, 10, 1, 4,91.39,94.32,A
434, France, 0,19, PHD, 11, 10, 1, 4,91.75,90.71,A
435, France, 0,21, PHD, 11, 10, 1, 4,90.68,97.98,A
436, France, 0,19, PHD, 11, 10, 1, 4,99.62,94.53,A
437, France, 0,26, PHD, 11, 10, 1, 4,98.56,97.00,A
438, France, 0,24, PHD, 11, 10, 1, 4,90.31,99.54,A
439, France, 0,26, PHD, 11, 10, 1, 4,99.32,97.75,A
440, France, 0,22, PHD, 11, 10, 1, 4,96.74,93.88,A
441, France, 0,22, PHD, 11, 10, 1, 4,94.84,93.52,A
442, France, 0,25, PHD, 11, 10, 1, 4,95.73,94.64,A
443, India, 1,22, PHD, 11, 3, 5, 5,92.99,82.07,B
444, India, 1,20, PHD, 11, 3, 5, 5,94.31,96.32,A
445, India, 1,26, PHD, 11, 3, 5, 5,87.72,92.81,A
446, India, 1,21, PHD, 11, 3, 5, 5,82.68,92.82,A
447, India, 1,25, PHD, 11, 3, 5, 5,98.78,99.98,A
448, India, 1,23, PHD, 11, 3, 5, 5,92.58,93.82,A
449, India, 1,25, PHD, 11, 3, 5, 5,84.79,88.64,A
450, India, 1,24, PHD, 11, 3, 5, 5,96.76,99.94,A
451, India, 1,19, PHD, 11, 3, 5, 5,95.98,86.93,B
452, India, 1,21, PHD, 11, 3, 5, 5,80.71,92.42,A
453, India, 1,18, PHD, 11, 3, 5, 5,99.83,90.27,A
454, India, 1,19, PHD, 11, 3, 5, 5,87.24,96.54,A
455, India, 1,22, PHD, 11, 3, 5, 5,81.34,94.35,A
456, India, 1,18, PHD, 11, 3, 5, 5,94.77,82.40,B
457, India, 1,24, PHD, 11, 3, 5, 5,85.45,92.71,A
458, India, 1,20, PHD, 11, 3, 5, 5,81.03,83.99,B
459, India, 1,20, PHD, 11, 3, 5, 5,82.16,82.76,B
460, India, 1,19, PHD, 11, 3, 5, 5,89.01,90.37,A
461, India, 1,26, PHD, 11, 3, 5, 5,84.93,99.97,A
462, India, 1,26, PHD, 11, 3, 5, 5,81.38,92.94,A
463, India, 1,26, PHD, 11, 3, 5, 5,84.94,93.51,A
464, India, 1,26, PHD, 11, 3, 5, 5,80.57,87.00,B
465, India, 1,18, PHD, 11, 3, 5, 5,92.77,90.50,A
466, India, 1,18, PHD, 11, 3, 5, 5,99.68,85.59,B
467, India, 1,20, PHD, 11, 3, 5, 5,94.16,87.90,B
468, India, 1,18, PHD, 11, 3, 5, 5,83.27,90.87,A
469, India, 1,18, PHD, 11, 3, 5, 5,92.46,90.56,A
470, India, 1,21, PHD, 11, 3, 5, 5,85.00,84.17,B
471, India, 1,19, PHD, 11, 3, 5, 5,95.22,82.68,B
472, India, 1,19, PHD, 11, 3, 5, 5,98.33,88.08,A
473, India, 1,18, PHD, 11, 3, 5, 5,93.07,92.33,A
474, India, 1,23, PHD, 11, 3, 5, 5,93.15,99.30,A
475, India, 1,18, PHD, 11, 3, 5, 5,84.09,91.86,A
476, India, 1,21, PHD, 11, 3, 5, 5,96.65,80.51,B
477, India, 1,23, PHD, 11, 3, 5, 5,98.20,92.14,A
478, India, 1,21, PHD, 11, 3, 5, 5,91.72,90.25,A
479, India, 1,23, PHD, 11, 3, 5, 5,90.24,85.50,B
480, India, 1,18, PHD, 11, 3, 5, 5,95.20,98.14,A
481, India, 1,22, PHD, 11, 3, 5, 5,90.89,85.27,B
482, India, 1,18, PHD, 11, 3, 5, 5,96.21,92.59,A
483, India, 0,20, BS, 14, 12, 0, 2,92.52,98.88,A
484, India, 0,20, BS, 14, 12, 0, 2,94.52,92.52,A
485, India, 0,26, BS, 14, 12, 0, 2,90.94,91.76,A
486, India, 0,19, BS, 14, 12, 0, 2,96.21,98.56,A
487, India, 0,23, BS, 14, 12, 0, 2,93.64,96.14,A
488, India, 0,24, BS, 14, 12, 0, 2,94.02,98.51,A
489, India, 0,22, BS, 14, 12, 0, 2,93.97,95.66,A
490, India, 0,19, BS, 14, 12, 0, 2,99.99,99.31,A
491, India, 0,21, BS, 14, 12, 0, 2,94.79,95.75,A
492, India, 0,23, BS, 14, 12, 0, 2,96.66,99.86,A
493, India, 0,19, BS, 14, 12, 0, 2,99.35,91.50,A
494, India, 0,20, BS, 14, 12, 0, 2,97.79,91.77,A
495, India, 0,21, BS, 14, 12, 0, 2,96.08,93.79,A
496, India, 0,26, BS, 14, 12, 0, 2,91.84,92.27,A
497, India, 0,22, BS, 14, 12, 0, 2,92.01,90.43,A
498, India, 0,18, BS, 14, 12, 0, 2,99.23,96.17,A
499, India, 0,23, BS, 14, 12, 0, 2,97.82,95.97,A
500, India, 0,26, BS, 14, 12, 0, 2,98.47,99.54,A
501, India, 0,25, BS, 14, 12, 0, 2,93.11,95.73,A
502, India, 0,26, BS, 14, 12, 0, 2,97.04,97.51,A
503, India, 0,25, BS, 14, 12, 0, 2,97.83,97.14,A
504, India, 0,22, BS, 14, 12, 0, 2,94.95,95.22,A
505, India, 0,25, BS, 14, 12, 0, 2,96.39,94.19,A
506, India, 0,22, BS, 14, 12, 0, 2,95.00,97.90,A
507, India, 0,24, BS, 14, 12, 0, 2,92.74,96.57,A
508, India, 0,26, BS, 14, 12, 0, 2,96.84,98.86,A
509, India, 0,24, BS, 14, 12, 0, 2,94.33,99.73,A
510, India, 0,22, BS, 14, 12, 0, 2,97.72,92.23,A
511, India, 0,23, BS, 14, 12, 0, 2,96.93,96.09,A
512, India, 0,18, BS, 14, 12, 0, 2,93.24,96.35,A
513, India, 0,18, BS, 14, 12, 0, 2,97.57,97.94,A
514, India, 0,23, BS, 14, 12, 0, 2,92.62,98.08,A
515, India, 0,23, BS, 14, 12, 0, 2,94.52,99.16,A
516, India, 0,23, BS, 14, 12, 0, 2,97.10,96.83,A
517, India, 0,23, BS, 14, 12, 0, 2,93.41,94.74,A
518, India, 0,26, BS, 14, 12, 0, 2,95.97,93.77,A
519, France, 0,23, BS, 0, 5, 4, 3,67.77,67.73,C
520, France, 0,23, BS, 0, 5, 4, 3,66.17,65.53,C
521, France, 0,18, BS, 0, 5, 4, 3,83.08,81.61,B
522, France, 0,20, BS, 0, 5, 4, 3,74.97,70.73,C
523, France, 0,20, BS, 0, 5, 4, 3,54.07,55.64,F
524, France, 0,22, BS, 0, 5, 4, 3,53.28,62.86,C
525, France, 0,22, BS, 0, 5, 4, 3,64.25,61.03,C
526, France, 0,23, BS, 0, 5, 4, 3,79.54,70.66,C
527, Spain, 1,24, MS, 13, 4, 1, 7,92.24,98.42,A
528, Spain, 1,18, MS, 13, 4, 1, 7,90.27,91.40,A
529, Spain, 1,21, MS, 13, 4, 1, 7,96.93,97.26,A
530, Spain, 1,25, MS, 13, 4, 1, 7,90.30,91.05,A
531, Spain, 1,23, MS, 13, 4, 1, 7,93.84,99.11,A
532, Spain, 1,26, MS, 13, 4, 1, 7,90.06,96.22,A
533, Spain, 1,24, MS, 13, 4, 1, 7,93.71,91.05,A
534, Spain, 1,23, MS, 13, 4, 1, 7,91.40,93.83,A
535, Spain, 1,18, MS, 13, 4, 1, 7,98.00,97.89,A
536, Spain, 1,18, MS, 13, 4, 1, 7,96.33,90.88,A
537, Spain, 1,22, MS, 13, 4, 1, 7,99.55,93.41,A
538, Spain, 1,20, MS, 13, 4, 1, 7,90.07,94.65,A
539, Spain, 1,24, MS, 13, 4, 1, 7,97.58,97.62,A
540, Spain, 1,25, MS, 13, 4, 1, 7,90.15,93.34,A
541, Spain, 1,22, MS, 13, 4, 1, 7,96.37,95.87,A
542, Spain, 1,21, MS, 13, 4, 1, 7,95.83,92.53,A
543, Spain, 1,23, MS, 13, 4, 1, 7,98.79,93.87,A
544, Spain, 1,25, MS, 13, 4, 1, 7,99.88,91.87,A
545, Spain, 1,22, MS, 13, 4, 1, 7,90.42,99.52,A
546, Spain, 0,20, BS, 8, 8, 6, 7,83.29,89.71,A
547, France, 1,26, MS, 12, 5, 10, 1,86.93,96.92,A
548, France, 1,19, MS, 12, 5, 10, 1,86.20,96.30,A
549, France, 1,24, MS, 12, 5, 10, 1,82.27,84.47,B
550, France, 1,24, MS, 12, 5, 10, 1,93.82,92.55,A
551, France, 1,24, MS, 12, 5, 10, 1,87.07,80.91,B
552, France, 1,19, MS, 12, 5, 10, 1,99.67,88.76,A
553, China, 1,20, MS, 13, 5, 13, 2,84.90,95.15,A
554, China, 1,21, MS, 13, 5, 13, 2,98.96,88.77,A
555, China, 1,20, MS, 13, 5, 13, 2,93.24,84.17,B
556, China, 1,19, MS, 13, 5, 13, 2,98.24,87.85,B
557, China, 1,22, MS, 13, 5, 13, 2,80.18,87.45,B
558, China, 1,18, MS, 13, 5, 13, 2,81.57,98.60,A
559, China, 1,21, MS, 13, 5, 13, 2,92.04,90.93,A
560, China, 1,20, MS, 13, 5, 13, 2,90.75,91.98,A
561, China, 1,26, MS, 13, 5, 13, 2,98.26,81.20,B
562, France, 0,26, PHD, 11, 4, 3, 7,82.91,91.06,A
563, France, 0,24, PHD, 11, 4, 3, 7,90.10,93.61,A
564, France, 0,25, PHD, 11, 4, 3, 7,81.66,84.84,B
565, France, 0,25, PHD, 11, 4, 3, 7,98.78,81.63,B
566, France, 0,26, PHD, 11, 4, 3, 7,93.31,97.08,A
567, France, 0,19, PHD, 11, 4, 3, 7,81.64,80.36,B
568, France, 0,21, PHD, 11, 4, 3, 7,88.06,85.67,B
569, France, 0,23, PHD, 11, 4, 3, 7,98.94,80.05,B
570, France, 0,20, PHD, 11, 4, 3, 7,90.97,88.12,A
571, France, 0,22, PHD, 11, 4, 3, 7,98.91,80.41,B
572, France, 0,22, PHD, 11, 4, 3, 7,92.68,97.17,A
573, France, 0,21, PHD, 11, 4, 3, 7,97.05,86.16,B
574, India, 0,18, MS, 12, 12, 6, 8,86.63,91.80,A
575, India, 0,20, MS, 12, 12, 6, 8,84.42,84.59,B
576, India, 0,20, MS, 12, 12, 6, 8,86.31,92.22,A
577, India, 0,22, MS, 12, 12, 6, 8,81.01,99.34,A
578, India, 0,25, MS, 12, 12, 6, 8,83.74,92.14,A
579, India, 1,26, BS, 14, 14, 1, 5,99.93,92.52,A
580, India, 1,26, BS, 14, 14, 1, 5,99.09,94.62,A
581, India, 1,21, BS, 14, 14, 1, 5,93.16,91.46,A
582, India, 1,21, BS, 14, 14, 1, 5,99.40,94.86,A
583, India, 1,21, BS, 14, 14, 1, 5,93.04,93.83,A
584, India, 1,22, BS, 14, 14, 1, 5,97.24,98.96,A
585, India, 1,24, BS, 14, 14, 1, 5,90.62,98.27,A
586, France, 1,24, BS, 0, 14, 5, 13,53.06,61.19,C
587, France, 1,25, BS, 0, 14, 5, 13,54.51,65.29,C
588, France, 1,21, BS, 0, 14, 5, 13,77.99,77.98,C
589, France, 1,25, BS, 0, 14, 5, 13,77.72,76.87,C
590, France, 1,23, BS, 0, 14, 5, 13,81.29,84.94,B
591, Spain, 0,25, BS, 13, 13, 2, 3,93.74,95.24,A
592, Spain, 0,19, BS, 13, 13, 2, 3,92.28,91.33,A
593, Spain, 0,25, BS, 13, 13, 2, 3,94.34,96.18,A
594, Spain, 0,21, BS, 13, 13, 2, 3,90.95,91.47,A
595, Spain, 0,18, BS, 13, 13, 2, 3,93.44,91.36,A
596, Spain, 0,24, BS, 13, 13, 2, 3,96.46,92.95,A
597, China, 0,24, BS, 14, 6, 6, 4,87.03,94.72,A
598, China, 0,24, BS, 14, 6, 6, 4,89.64,85.85,B
599, China, 0,23, BS, 14, 6, 6, 4,99.13,94.75,A
600, China, 0,23, BS, 14, 6, 6, 4,90.69,85.88,B
601, China, 0,22, BS, 14, 6, 6, 4,87.09,98.59,A
602, China, 0,23, BS, 14, 6, 6, 4,94.04,88.72,A
603, China, 0,23, BS, 14, 6, 6, 4,96.31,91.40,A
604, China, 0,21, BS, 14, 6, 6, 4,82.85,82.19,B
605, China, 0,23, BS, 14, 6, 6, 4,93.07,85.78,B
606, China, 0,18, BS, 14, 6, 6, 4,81.89,83.62,B
607, China, 0,26, BS, 14, 6, 6, 4,93.81,88.35,A
608, China, 0,22, BS, 14, 6, 6, 4,86.27,93.35,A
609, China, 0,18, BS, 14, 6, 6, 4,83.26,87.18,B
610, China, 0,23, BS, 14, 6, 6, 4,86.95,80.11,B
611, China, 0,21, BS, 14, 6, 6, 4,81.38,88.31,A
612, China, 0,19, BS, 14, 6, 6, 4,93.98,84.99,B
613, China, 0,18, BS, 14, 6, 6, 4,90.12,98.98,A
614, China, 0,25, BS, 14, 6, 6, 4,96.15,98.52,A
615, China, 0,20, BS, 14, 6, 6, 4,93.25,83.06,B
616, China, 0,20, BS, 14, 6, 6, 4,93.91,92.86,A
617, China, 0,19, BS, 14, 6, 6, 4,92.30,96.00,A
618, China, 0,20, BS, 14, 6, 6, 4,94.03,83.97,B
619, China, 0,19, BS, 14, 6, 6, 4,95.29,87.72,B
620, China, 0,18, BS, 14, 6, 6, 4,95.83,92.99,A
621, China, 0,20, BS, 14, 6, 6, 4,84.13,89.29,A
622, China, 0,24, BS, 14, 6, 6, 4,97.13,86.03,B
623, China, 0,18, BS, 14, 6, 6, 4,89.17,81.18,B
624, China, 0,25, BS, 14, 6, 6, 4,88.41,90.34,A
625, China, 1,20, MS, 2, 8, 1, 1,91.18,90.64,A
626, China, 1,23, MS, 2, 8, 1, 1,91.81,95.35,A
627, China, 1,20, MS, 2, 8, 1, 1,98.86,98.24,A
628, China, 1,21, MS, 2, 8, 1, 1,98.43,96.73,A
629, China, 1,23, MS, 2, 8, 1, 1,97.72,95.20,A
630, China, 1,19, MS, 2, 8, 1, 1,91.20,95.62,A
631, China, 1,26, MS, 2, 8, 1, 1,96.07,98.26,A
632, China, 1,22, MS, 2, 8, 1, 1,97.03,99.96,A
633, China, 1,23, MS, 2, 8, 1, 1,94.10,94.54,A
634, China, 1,25, MS, 2, 8, 1, 1,96.87,96.56,A
635, China, 1,22, MS, 2, 8, 1, 1,94.83,97.05,A
636, China, 1,22, MS, 2, 8, 1, 1,98.24,99.57,A
637, China, 1,25, MS, 2, 8, 1, 1,94.31,99.90,A
638, China, 1,18, MS, 2, 8, 1, 1,99.36,91.98,A
639, China, 1,21, MS, 2, 8, 1, 1,92.26,92.53,A
640, China, 1,23, MS, 2, 8, 1, 1,98.15,91.88,A
641, China, 1,26, MS, 2, 8, 1, 1,91.54,93.28,A
642, China, 1,23, MS, 2, 8, 1, 1,97.29,95.42,A
643, China, 1,23, MS, 2, 8, 1, 1,94.01,90.12,A
644, China, 1,23, MS, 2, 8, 1, 1,93.21,98.30,A
645, China, 1,24, MS, 2, 8, 1, 1,98.95,94.99,A
646, China, 1,25, MS, 2, 8, 1, 1,92.39,91.54,A
647, China, 1,21, MS, 2, 8, 1, 1,92.98,96.35,A
648, China, 1,20, MS, 2, 8, 1, 1,91.48,99.04,A
649, China, 1,21, MS, 2, 8, 1, 1,97.11,94.84,A
650, India, 0,18, BS, 0, 7, 9, 14,64.47,65.07,C
651, France, 1,19, MS, 1, 0, 12, 0,83.35,79.16,B
652, France, 1,25, MS, 1, 0, 12, 0,56.12,64.45,C
653, France, 1,23, MS, 1, 0, 12, 0,78.95,80.60,B
654, France, 1,22, MS, 1, 0, 12, 0,40.06,65.56,C
655, France, 1,22, BS, 4, 9, 7, 12,42.92,51.72,F
656, France, 1,18, BS, 4, 9, 7, 12,45.51,53.00,F
657, France, 1,25, BS, 4, 9, 7, 12,76.33,74.68,C
658, France, 1,25, BS, 4, 9, 7, 12,62.68,73.41,C
659, France, 1,25, BS, 4, 9, 7, 12,51.36,68.19,C
660, France, 1,18, BS, 4, 9, 7, 12,46.51,57.51,F
661, France, 1,18, BS, 4, 9, 7, 12,59.39,67.72,C
662, France, 1,21, BS, 4, 9, 7, 12,70.45,70.65,C
663, France, 1,21, BS, 4, 9, 7, 12,65.91,69.53,C
664, France, 1,20, BS, 4, 9, 7, 12,75.48,79.98,B
665, France, 1,20, BS, 4, 9, 7, 12,40.04,52.98,F
666, France, 1,19, BS, 4, 9, 7, 12,84.61,72.76,C
667, France, 1,21, BS, 4, 9, 7, 12,52.80,55.23,F
668, France, 1,23, BS, 4, 9, 7, 12,48.56,60.19,C
669, France, 1,21, BS, 4, 9, 7, 12,60.62,66.15,C
670, France, 1,22, BS, 4, 9, 7, 12,62.83,68.96,C
671, India, 0,20, BS, 4, 2, 11, 13,60.63,72.97,C
672, India, 0,24, BS, 4, 2, 11, 13,49.97,56.76,F
673, China, 0,18, MS, 3, 1, 0, 10,75.18,70.87,C
674, China, 0,24, MS, 3, 1, 0, 10,74.55,84.74,B
675, China, 0,20, MS, 3, 1, 0, 10,40.29,58.22,F
676, China, 0,25, MS, 3, 1, 0, 10,76.46,84.11,B
677, China, 0,25, MS, 3, 1, 0, 10,71.73,78.97,C
678, China, 0,20, MS, 3, 1, 0, 10,60.75,73.70,C
679, China, 0,21, MS, 3, 1, 0, 10,59.21,65.78,C
680, China, 0,22, MS, 3, 1, 0, 10,84.97,73.84,C
681, China, 0,26, MS, 3, 1, 0, 10,73.81,76.56,C
682, China, 0,18, MS, 3, 1, 0, 10,81.70,79.63,B
683, China, 0,26, MS, 3, 1, 0, 10,67.98,62.25,C
684, China, 0,20, MS, 3, 1, 0, 10,84.66,83.93,B
685, China, 0,20, MS, 3, 1, 0, 10,51.64,51.70,F
686, Spain, 1,21, BS, 3, 9, 4, 11,83.00,73.83,C
687, Spain, 1,21, BS, 3, 9, 4, 11,40.96,65.56,C
688, Spain, 1,26, BS, 3, 9, 4, 11,84.95,71.06,C
689, India, 1,24, BS, 4, 8, 10, 10,71.02,75.23,C
690, China, 1,20, MS, 2, 7, 14, 0,66.35,67.32,C
691, China, 1,19, MS, 2, 7, 14, 0,54.44,67.38,C
692, China, 1,22, MS, 2, 7, 14, 0,79.26,81.91,B
693, China, 1,23, MS, 2, 7, 14, 0,84.13,76.39,C
694, China, 1,19, MS, 2, 7, 14, 0,65.41,65.19,C
695, China, 1,23, MS, 2, 7, 14, 0,61.54,67.20,C
696, China, 1,24, MS, 2, 7, 14, 0,67.25,63.01,C
697, China, 1,18, MS, 2, 7, 14, 0,56.81,56.05,F
698, China, 1,19, MS, 2, 7, 14, 0,71.18,73.89,C
699, China, 1,19, MS, 2, 7, 14, 0,40.62,65.23,C
700, China, 1,23, MS, 2, 7, 14, 0,71.05,78.83,C
701, China, 1,18, MS, 2, 7, 14, 0,82.67,70.66,C
702, China, 1,19, MS, 2, 7, 14, 0,63.53,67.24,C
703, China, 1,20, MS, 2, 7, 14, 0,63.63,74.31,C
704, China, 1,18, MS, 2, 7, 14, 0,43.64,55.32,F
705, China, 1,21, MS, 2, 7, 14, 0,76.37,76.52,C
706, China, 1,24, MS, 2, 7, 14, 0,66.96,61.65,C
707, China, 1,21, MS, 2, 7, 14, 0,47.41,52.47,F
708, China, 1,19, MS, 2, 7, 14, 0,43.55,65.80,C
709, China, 1,23, MS, 2, 7, 14, 0,57.68,66.99,C
710, China, 1,20, MS, 2, 7, 14, 0,42.06,59.38,C
711, China, 1,22, MS, 2, 7, 14, 0,50.65,61.83,C
712, India, 1,22, MS, 3, 7, 2, 0,93.65,99.28,A
713, India, 1,22, MS, 3, 7, 2, 0,90.26,95.28,A
714, India, 1,20, MS, 3, 7, 2, 0,94.36,90.48,A
715, Spain, 0,18, PHD, 6, 9, 12, 13,52.99,59.43,C
716, Spain, 0,21, PHD, 6, 9, 12, 13,77.73,79.94,B
717, Spain, 0,23, PHD, 6, 9, 12, 13,57.29,69.20,C
718, Spain, 0,20, PHD, 6, 9, 12, 13,53.55,50.68,F
719, Spain, 0,24, PHD, 6, 9, 12, 13,82.30,82.40,B
720, Spain, 0,24, PHD, 6, 9, 12, 13,82.39,71.82,C
721, Spain, 0,25, PHD, 6, 9, 12, 13,77.93,73.21,C
722, Spain, 0,19, PHD, 6, 9, 12, 13,76.86,73.24,C
723, Spain, 0,26, PHD, 6, 9, 12, 13,45.09,51.03,F
724, Spain, 0,20, PHD, 6, 9, 12, 13,40.51,51.54,F
725, Spain, 0,21, PHD, 6, 9, 12, 13,60.77,72.80,C
726, Spain, 0,20, PHD, 6, 9, 12, 13,51.51,58.82,F
727, Spain, 0,23, PHD, 6, 9, 12, 13,58.87,54.08,F
728, Spain, 0,18, PHD, 6, 9, 12, 13,67.40,65.60,C
729, Spain, 0,26, PHD, 6, 9, 12, 13,80.24,83.79,B
730, Spain, 0,26, PHD, 6, 9, 12, 13,83.48,73.08,C
731, China, 1,18, PHD, 6, 1, 1, 13,75.96,82.04,B
732, China, 1,26, PHD, 6, 1, 1, 13,43.56,53.25,F
733, France, 1,26, BS, 4, 8, 5, 11,66.66,60.93,C
734, France, 1,26, BS, 4, 8, 5, 11,68.04,71.49,C
735, France, 1,18, BS, 4, 8, 5, 11,60.61,74.75,C
736, France, 1,24, BS, 4, 8, 5, 11,41.00,63.08,C
737, France, 1,21, BS, 4, 8, 5, 11,82.33,80.00,B
738, France, 1,26, BS, 4, 8, 5, 11,83.99,78.68,C
739, France, 1,26, BS, 4, 8, 5, 11,40.02,67.25,C
740, France, 1,19, BS, 4, 8, 5, 11,59.62,55.45,F
741, France, 1,20, BS, 4, 8, 5, 11,50.59,52.66,F
742, France, 1,24, BS, 4, 8, 5, 11,72.29,81.57,B
743, France, 1,25, BS, 4, 8, 5, 11,83.85,72.97,C
744, France, 1,20, BS, 4, 8, 5, 11,76.38,83.03,B
745, France, 1,24, BS, 4, 8, 5, 11,76.57,81.45,B
746, France, 1,20, BS, 4, 8, 5, 11,75.97,84.70,B
747, France, 1,25, BS, 4, 8, 5, 11,79.25,75.71,C
748, France, 1,23, BS, 4, 8, 5, 11,84.82,73.87,C
749, France, 1,23, BS, 4, 8, 5, 11,80.19,70.16,C
750, France, 1,23, BS, 4, 8, 5, 11,49.38,60.25,C
751, France, 1,22, BS, 4, 8, 5, 11,72.07,83.66,B
752, France, 1,19, BS, 4, 8, 5, 11,73.27,81.33,B
753, France, 1,18, BS, 4, 8, 5, 11,60.45,69.68,C
754, France, 1,24, BS, 4, 8, 5, 11,50.38,62.87,C
755, France, 1,19, BS, 4, 8, 5, 11,60.42,69.34,C
756, France, 1,24, BS, 4, 8, 5, 11,76.40,71.12,C
757, China, 0,19, BS, 5, 1, 9, 12,57.21,56.57,F
758, China, 0,24, BS, 5, 1, 9, 12,63.99,70.82,C
759, China, 0,24, BS, 5, 1, 9, 12,67.80,64.61,C
760, China, 0,20, BS, 5, 1, 9, 12,43.08,61.77,C
761, China, 0,19, BS, 5, 1, 9, 12,56.09,65.33,C
762, China, 0,23, BS, 5, 1, 9, 12,52.82,65.16,C
763, China, 0,18, BS, 5, 1, 9, 12,45.63,54.18,F
764, China, 0,25, BS, 5, 1, 9, 12,82.61,73.49,C
765, China, 0,18, BS, 5, 1, 9, 12,44.17,54.15,F
766, China, 0,25, BS, 5, 1, 9, 12,44.84,62.68,C
767, China, 0,24, BS, 5, 1, 9, 12,69.71,64.55,C
768, China, 0,25, BS, 5, 1, 9, 12,64.08,69.90,C
769, China, 0,19, BS, 5, 1, 9, 12,49.05,56.42,F
770, China, 0,26, BS, 5, 1, 9, 12,51.69,50.09,F
771, China, 0,25, BS, 5, 1, 9, 12,44.05,64.81,C
772, China, 0,25, BS, 5, 1, 9, 12,68.76,67.85,C
773, China, 0,25, BS, 5, 1, 9, 12,75.08,72.47,C
774, China, 0,23, BS, 5, 1, 9, 12,58.97,55.70,F
775, China, 0,19, BS, 5, 1, 9, 12,84.37,76.23,C
776, China, 0,18, BS, 5, 1, 9, 12,76.91,71.25,C
777, China, 0,24, BS, 5, 1, 9, 12,74.70,83.70,B
778, China, 0,21, BS, 5, 1, 9, 12,84.96,80.01,B
779, China, 0,26, BS, 5, 1, 9, 12,42.09,52.18,F
780, China, 0,19, BS, 5, 1, 9, 12,71.20,83.75,B
781, China, 0,18, BS, 5, 1, 9, 12,81.66,78.32,C
782, China, 0,18, BS, 5, 1, 9, 12,70.37,75.44,C
783, India, 0,26, MS, 8, 2, 4, 9,77.69,82.90,B
784, India, 0,18, MS, 8, 2, 4, 9,55.29,69.77,C
785, India, 0,19, MS, 8, 2, 4, 9,49.54,67.56,C
786, India, 0,26, MS, 8, 2, 4, 9,42.65,50.55,F
787, India, 0,22, MS, 8, 2, 4, 9,57.89,57.76,F
788, India, 0,23, MS, 8, 2, 4, 9,69.53,65.58,C
789, India, 0,26, MS, 8, 2, 4, 9,58.65,62.86,C
790, India, 0,24, MS, 8, 2, 4, 9,73.64,77.32,C
791, India, 0,25, MS, 8, 2, 4, 9,73.33,72.08,C
792, India, 0,23, MS, 8, 2, 4, 9,49.88,63.51,C
793, India, 0,18, MS, 8, 2, 4, 9,55.61,68.94,C
794, India, 0,18, MS, 8, 2, 4, 9,76.67,73.90,C
795, India, 0,24, MS, 8, 2, 4, 9,62.54,66.48,C
796, India, 0,20, MS, 8, 2, 4, 9,80.79,80.23,B
797, India, 0,19, MS, 8, 2, 4, 9,48.10,68.49,C
798, India, 0,23, MS, 8, 2, 4, 9,42.36,56.19,F
799, India, 0,23, MS, 8, 2, 4, 9,83.23,80.90,B
